full_size_dir,unity_resize_dir,width,height,cosine_similarity
D:\vae_test_set\640x360\images\11866.jpg,D:\vae_test_set\640x360\64x64\11866.jpg,640,360,0.9998277734573313
D:\vae_test_set\640x360\images\17301.jpg,D:\vae_test_set\640x360\64x64\17301.jpg,640,360,0.9998425395007299
D:\vae_test_set\640x360\images\18922.jpg,D:\vae_test_set\640x360\64x64\18922.jpg,640,360,0.9998618789983037
D:\vae_test_set\640x360\images\5459.jpg,D:\vae_test_set\640x360\64x64\5459.jpg,640,360,0.9998531696131211
D:\vae_test_set\640x360\images\13324.jpg,D:\vae_test_set\640x360\64x64\13324.jpg,640,360,0.9998544581260965
D:\vae_test_set\640x360\images\28663.jpg,D:\vae_test_set\640x360\64x64\28663.jpg,640,360,0.9997004926827018
D:\vae_test_set\640x360\images\3371.jpg,D:\vae_test_set\640x360\64x64\3371.jpg,640,360,0.999831543355719
D:\vae_test_set\640x360\images\18827.jpg,D:\vae_test_set\640x360\64x64\18827.jpg,640,360,0.9998529737208071
D:\vae_test_set\640x360\images\14374.jpg,D:\vae_test_set\640x360\64x64\14374.jpg,640,360,0.9998135508274186
D:\vae_test_set\640x360\images\7440.jpg,D:\vae_test_set\640x360\64x64\7440.jpg,640,360,0.9998202511979981
D:\vae_test_set\640x360\images\5235.jpg,D:\vae_test_set\640x360\64x64\5235.jpg,640,360,0.9998625645126763
D:\vae_test_set\640x360\images\19235.jpg,D:\vae_test_set\640x360\64x64\19235.jpg,640,360,0.9998435518855976
D:\vae_test_set\640x360\images\5502.jpg,D:\vae_test_set\640x360\64x64\5502.jpg,640,360,0.999869082775361
D:\vae_test_set\640x360\images\20996.jpg,D:\vae_test_set\640x360\64x64\20996.jpg,640,360,0.9998385012473818
D:\vae_test_set\640x360\images\4183.jpg,D:\vae_test_set\640x360\64x64\4183.jpg,640,360,0.9998610841295442
D:\vae_test_set\640x360\images\9999.jpg,D:\vae_test_set\640x360\64x64\9999.jpg,640,360,0.9998282148966847
D:\vae_test_set\640x360\images\25932.jpg,D:\vae_test_set\640x360\64x64\25932.jpg,640,360,0.9998429495743123
D:\vae_test_set\640x360\images\5796.jpg,D:\vae_test_set\640x360\64x64\5796.jpg,640,360,0.9998643457171402
D:\vae_test_set\640x360\images\11982.jpg,D:\vae_test_set\640x360\64x64\11982.jpg,640,360,0.9998003879269471
D:\vae_test_set\640x360\images\12320.jpg,D:\vae_test_set\640x360\64x64\12320.jpg,640,360,0.9998488070827011
D:\vae_test_set\640x360\images\19168.jpg,D:\vae_test_set\640x360\64x64\19168.jpg,640,360,0.9998498299754905
D:\vae_test_set\640x360\images\2926.jpg,D:\vae_test_set\640x360\64x64\2926.jpg,640,360,0.999712053659053
D:\vae_test_set\640x360\images\22999.jpg,D:\vae_test_set\640x360\64x64\22999.jpg,640,360,0.9997893699371541
D:\vae_test_set\640x360\images\22822.jpg,D:\vae_test_set\640x360\64x64\22822.jpg,640,360,0.9998490276122205
D:\vae_test_set\640x360\images\5568.jpg,D:\vae_test_set\640x360\64x64\5568.jpg,640,360,0.9998394619379772
D:\vae_test_set\640x360\images\1166.jpg,D:\vae_test_set\640x360\64x64\1166.jpg,640,360,0.9997510009518445
D:\vae_test_set\640x360\images\13277.jpg,D:\vae_test_set\640x360\64x64\13277.jpg,640,360,0.9998444823354732
D:\vae_test_set\640x360\images\3847.jpg,D:\vae_test_set\640x360\64x64\3847.jpg,640,360,0.9998406334459883
D:\vae_test_set\640x360\images\5900.jpg,D:\vae_test_set\640x360\64x64\5900.jpg,640,360,0.9997778199601846
D:\vae_test_set\640x360\images\25163.jpg,D:\vae_test_set\640x360\64x64\25163.jpg,640,360,0.9997959564466062
D:\vae_test_set\640x360\images\22983.jpg,D:\vae_test_set\640x360\64x64\22983.jpg,640,360,0.9998337956281109
D:\vae_test_set\640x360\images\10180.jpg,D:\vae_test_set\640x360\64x64\10180.jpg,640,360,0.9998384753868954
D:\vae_test_set\640x360\images\18221.jpg,D:\vae_test_set\640x360\64x64\18221.jpg,640,360,0.9998296063866415
D:\vae_test_set\640x360\images\1299.jpg,D:\vae_test_set\640x360\64x64\1299.jpg,640,360,0.9998591518185512
D:\vae_test_set\640x360\images\26267.jpg,D:\vae_test_set\640x360\64x64\26267.jpg,640,360,0.9998506350147706
D:\vae_test_set\640x360\images\16939.jpg,D:\vae_test_set\640x360\64x64\16939.jpg,640,360,0.9998494638529316
D:\vae_test_set\640x360\images\17966.jpg,D:\vae_test_set\640x360\64x64\17966.jpg,640,360,0.9997343376466962
D:\vae_test_set\640x360\images\18782.jpg,D:\vae_test_set\640x360\64x64\18782.jpg,640,360,0.9997281046027495
D:\vae_test_set\640x360\images\23168.jpg,D:\vae_test_set\640x360\64x64\23168.jpg,640,360,0.9996925339978143
D:\vae_test_set\640x360\images\15129.jpg,D:\vae_test_set\640x360\64x64\15129.jpg,640,360,0.9998640316343583
D:\vae_test_set\640x360\images\9888.jpg,D:\vae_test_set\640x360\64x64\9888.jpg,640,360,0.9998202898771535
D:\vae_test_set\640x360\images\16338.jpg,D:\vae_test_set\640x360\64x64\16338.jpg,640,360,0.9998419163058818
D:\vae_test_set\640x360\images\19179.jpg,D:\vae_test_set\640x360\64x64\19179.jpg,640,360,0.9998491417728581
D:\vae_test_set\640x360\images\17822.jpg,D:\vae_test_set\640x360\64x64\17822.jpg,640,360,0.9998464788678183
D:\vae_test_set\640x360\images\28029.jpg,D:\vae_test_set\640x360\64x64\28029.jpg,640,360,0.9997731051318303
D:\vae_test_set\640x360\images\17514.jpg,D:\vae_test_set\640x360\64x64\17514.jpg,640,360,0.9998374458836267
D:\vae_test_set\640x360\images\24627.jpg,D:\vae_test_set\640x360\64x64\24627.jpg,640,360,0.9998233249210112
D:\vae_test_set\640x360\images\4710.jpg,D:\vae_test_set\640x360\64x64\4710.jpg,640,360,0.9998597119048498
D:\vae_test_set\640x360\images\27524.jpg,D:\vae_test_set\640x360\64x64\27524.jpg,640,360,0.9998394297194672
D:\vae_test_set\640x360\images\391.jpg,D:\vae_test_set\640x360\64x64\391.jpg,640,360,0.9998199130915539
D:\vae_test_set\640x360\images\3293.jpg,D:\vae_test_set\640x360\64x64\3293.jpg,640,360,0.9998457074661071
D:\vae_test_set\640x360\images\21067.jpg,D:\vae_test_set\640x360\64x64\21067.jpg,640,360,0.9996922833991757
D:\vae_test_set\640x360\images\16578.jpg,D:\vae_test_set\640x360\64x64\16578.jpg,640,360,0.9998224526181334
D:\vae_test_set\640x360\images\22019.jpg,D:\vae_test_set\640x360\64x64\22019.jpg,640,360,0.9997765478191593
D:\vae_test_set\640x360\images\29982.jpg,D:\vae_test_set\640x360\64x64\29982.jpg,640,360,0.9998551844884271
D:\vae_test_set\640x360\images\29277.jpg,D:\vae_test_set\640x360\64x64\29277.jpg,640,360,0.9998040906589094
D:\vae_test_set\640x360\images\3552.jpg,D:\vae_test_set\640x360\64x64\3552.jpg,640,360,0.9997321055919904
D:\vae_test_set\640x360\images\17464.jpg,D:\vae_test_set\640x360\64x64\17464.jpg,640,360,0.9997532398904287
D:\vae_test_set\640x360\images\17509.jpg,D:\vae_test_set\640x360\64x64\17509.jpg,640,360,0.9997863365785429
D:\vae_test_set\640x360\images\12381.jpg,D:\vae_test_set\640x360\64x64\12381.jpg,640,360,0.9997159986149816
D:\vae_test_set\640x360\images\8420.jpg,D:\vae_test_set\640x360\64x64\8420.jpg,640,360,0.9998438098677535
D:\vae_test_set\640x360\images\25072.jpg,D:\vae_test_set\640x360\64x64\25072.jpg,640,360,0.999843877495112
D:\vae_test_set\640x360\images\20017.jpg,D:\vae_test_set\640x360\64x64\20017.jpg,640,360,0.9998252368382202
D:\vae_test_set\640x360\images\18268.jpg,D:\vae_test_set\640x360\64x64\18268.jpg,640,360,0.9996360054693317
D:\vae_test_set\640x360\images\7930.jpg,D:\vae_test_set\640x360\64x64\7930.jpg,640,360,0.9998630865088881
D:\vae_test_set\640x360\images\25743.jpg,D:\vae_test_set\640x360\64x64\25743.jpg,640,360,0.9998418684977344
D:\vae_test_set\640x360\images\26222.jpg,D:\vae_test_set\640x360\64x64\26222.jpg,640,360,0.9998385899820654
D:\vae_test_set\640x360\images\9566.jpg,D:\vae_test_set\640x360\64x64\9566.jpg,640,360,0.9998439449437284
D:\vae_test_set\640x360\images\27548.jpg,D:\vae_test_set\640x360\64x64\27548.jpg,640,360,0.9998184266358384
D:\vae_test_set\640x360\images\3306.jpg,D:\vae_test_set\640x360\64x64\3306.jpg,640,360,0.9998246036278121
D:\vae_test_set\640x360\images\12068.jpg,D:\vae_test_set\640x360\64x64\12068.jpg,640,360,0.9998173805842437
D:\vae_test_set\640x360\images\26078.jpg,D:\vae_test_set\640x360\64x64\26078.jpg,640,360,0.9996815163281149
D:\vae_test_set\640x360\images\25246.jpg,D:\vae_test_set\640x360\64x64\25246.jpg,640,360,0.9998009387077157
D:\vae_test_set\640x360\images\7354.jpg,D:\vae_test_set\640x360\64x64\7354.jpg,640,360,0.9998658396771213
D:\vae_test_set\640x360\images\26728.jpg,D:\vae_test_set\640x360\64x64\26728.jpg,640,360,0.9998330082483942
D:\vae_test_set\640x360\images\28203.jpg,D:\vae_test_set\640x360\64x64\28203.jpg,640,360,0.9998236580426442
D:\vae_test_set\640x360\images\2417.jpg,D:\vae_test_set\640x360\64x64\2417.jpg,640,360,0.9997955008602316
D:\vae_test_set\640x360\images\5192.jpg,D:\vae_test_set\640x360\64x64\5192.jpg,640,360,0.9998468577589689
D:\vae_test_set\640x360\images\8359.jpg,D:\vae_test_set\640x360\64x64\8359.jpg,640,360,0.99979975458203
D:\vae_test_set\640x360\images\22727.jpg,D:\vae_test_set\640x360\64x64\22727.jpg,640,360,0.9998529092940568
D:\vae_test_set\640x360\images\13440.jpg,D:\vae_test_set\640x360\64x64\13440.jpg,640,360,0.9998110893884017
D:\vae_test_set\640x360\images\9.jpg,D:\vae_test_set\640x360\64x64\9.jpg,640,360,0.9998444693865337
D:\vae_test_set\640x360\images\29767.jpg,D:\vae_test_set\640x360\64x64\29767.jpg,640,360,0.9997975192075743
D:\vae_test_set\640x360\images\4086.jpg,D:\vae_test_set\640x360\64x64\4086.jpg,640,360,0.999796657786832
D:\vae_test_set\640x360\images\29562.jpg,D:\vae_test_set\640x360\64x64\29562.jpg,640,360,0.9997899212309348
D:\vae_test_set\640x360\images\28511.jpg,D:\vae_test_set\640x360\64x64\28511.jpg,640,360,0.9998372465113536
D:\vae_test_set\640x360\images\28724.jpg,D:\vae_test_set\640x360\64x64\28724.jpg,640,360,0.9998515099392015
D:\vae_test_set\640x360\images\7660.jpg,D:\vae_test_set\640x360\64x64\7660.jpg,640,360,0.9998333498936879
D:\vae_test_set\640x360\images\5409.jpg,D:\vae_test_set\640x360\64x64\5409.jpg,640,360,0.9997902585969489
D:\vae_test_set\640x360\images\4923.jpg,D:\vae_test_set\640x360\64x64\4923.jpg,640,360,0.9998421601713733
D:\vae_test_set\640x360\images\9323.jpg,D:\vae_test_set\640x360\64x64\9323.jpg,640,360,0.9998282419523512
D:\vae_test_set\640x360\images\21734.jpg,D:\vae_test_set\640x360\64x64\21734.jpg,640,360,0.9998379947934063
D:\vae_test_set\640x360\images\18466.jpg,D:\vae_test_set\640x360\64x64\18466.jpg,640,360,0.9998172138743522
D:\vae_test_set\640x360\images\1116.jpg,D:\vae_test_set\640x360\64x64\1116.jpg,640,360,0.9997424506127672
D:\vae_test_set\640x360\images\20373.jpg,D:\vae_test_set\640x360\64x64\20373.jpg,640,360,0.9998463719014345
D:\vae_test_set\640x360\images\4794.jpg,D:\vae_test_set\640x360\64x64\4794.jpg,640,360,0.9998116316050084
D:\vae_test_set\640x360\images\1281.jpg,D:\vae_test_set\640x360\64x64\1281.jpg,640,360,0.9998034350356418
D:\vae_test_set\640x360\images\16910.jpg,D:\vae_test_set\640x360\64x64\16910.jpg,640,360,0.999854175974035
D:\vae_test_set\640x360\images\17116.jpg,D:\vae_test_set\640x360\64x64\17116.jpg,640,360,0.9998171653279756
D:\vae_test_set\640x360\images\25552.jpg,D:\vae_test_set\640x360\64x64\25552.jpg,640,360,0.9998700270523485
D:\vae_test_set\640x360\images\16495.jpg,D:\vae_test_set\640x360\64x64\16495.jpg,640,360,0.9998187471338491
D:\vae_test_set\640x360\images\14481.jpg,D:\vae_test_set\640x360\64x64\14481.jpg,640,360,0.9997866980358148
D:\vae_test_set\640x360\images\27323.jpg,D:\vae_test_set\640x360\64x64\27323.jpg,640,360,0.9998344247477169
D:\vae_test_set\640x360\images\10131.jpg,D:\vae_test_set\640x360\64x64\10131.jpg,640,360,0.9996972711117638
D:\vae_test_set\640x360\images\8617.jpg,D:\vae_test_set\640x360\64x64\8617.jpg,640,360,0.9996924204473934
D:\vae_test_set\640x360\images\25615.jpg,D:\vae_test_set\640x360\64x64\25615.jpg,640,360,0.9997721386177753
D:\vae_test_set\640x360\images\20318.jpg,D:\vae_test_set\640x360\64x64\20318.jpg,640,360,0.9997460825940597
D:\vae_test_set\640x360\images\6840.jpg,D:\vae_test_set\640x360\64x64\6840.jpg,640,360,0.9997945607920498
D:\vae_test_set\640x360\images\8855.jpg,D:\vae_test_set\640x360\64x64\8855.jpg,640,360,0.9998661489056035
D:\vae_test_set\640x360\images\11769.jpg,D:\vae_test_set\640x360\64x64\11769.jpg,640,360,0.9998496295927349
D:\vae_test_set\640x360\images\22347.jpg,D:\vae_test_set\640x360\64x64\22347.jpg,640,360,0.9998541025421919
D:\vae_test_set\640x360\images\11298.jpg,D:\vae_test_set\640x360\64x64\11298.jpg,640,360,0.9998762791320212
D:\vae_test_set\640x360\images\8469.jpg,D:\vae_test_set\640x360\64x64\8469.jpg,640,360,0.999800199824361
D:\vae_test_set\640x360\images\26430.jpg,D:\vae_test_set\640x360\64x64\26430.jpg,640,360,0.9997963657204658
D:\vae_test_set\640x360\images\1194.jpg,D:\vae_test_set\640x360\64x64\1194.jpg,640,360,0.9997366403421509
D:\vae_test_set\640x360\images\11448.jpg,D:\vae_test_set\640x360\64x64\11448.jpg,640,360,0.9998270335474825
D:\vae_test_set\640x360\images\26195.jpg,D:\vae_test_set\640x360\64x64\26195.jpg,640,360,0.9998185446442511
D:\vae_test_set\640x360\images\29981.jpg,D:\vae_test_set\640x360\64x64\29981.jpg,640,360,0.9998455075282354
D:\vae_test_set\640x360\images\2035.jpg,D:\vae_test_set\640x360\64x64\2035.jpg,640,360,0.9998334716798712
D:\vae_test_set\640x360\images\19190.jpg,D:\vae_test_set\640x360\64x64\19190.jpg,640,360,0.9997606906648061
D:\vae_test_set\640x360\images\16300.jpg,D:\vae_test_set\640x360\64x64\16300.jpg,640,360,0.9998552934747325
D:\vae_test_set\640x360\images\238.jpg,D:\vae_test_set\640x360\64x64\238.jpg,640,360,0.9997982389183147
D:\vae_test_set\640x360\images\8744.jpg,D:\vae_test_set\640x360\64x64\8744.jpg,640,360,0.9997743319628858
D:\vae_test_set\640x360\images\17172.jpg,D:\vae_test_set\640x360\64x64\17172.jpg,640,360,0.999807365212221
D:\vae_test_set\640x360\images\9167.jpg,D:\vae_test_set\640x360\64x64\9167.jpg,640,360,0.9998060845124169
D:\vae_test_set\640x360\images\19247.jpg,D:\vae_test_set\640x360\64x64\19247.jpg,640,360,0.9998477187020091
D:\vae_test_set\640x360\images\7753.jpg,D:\vae_test_set\640x360\64x64\7753.jpg,640,360,0.9998404424630388
D:\vae_test_set\640x360\images\14634.jpg,D:\vae_test_set\640x360\64x64\14634.jpg,640,360,0.9998377147382528
D:\vae_test_set\640x360\images\16565.jpg,D:\vae_test_set\640x360\64x64\16565.jpg,640,360,0.9998663590702045
D:\vae_test_set\640x360\images\25796.jpg,D:\vae_test_set\640x360\64x64\25796.jpg,640,360,0.9998572908263595
D:\vae_test_set\640x360\images\22345.jpg,D:\vae_test_set\640x360\64x64\22345.jpg,640,360,0.9998415272651298
D:\vae_test_set\640x360\images\2443.jpg,D:\vae_test_set\640x360\64x64\2443.jpg,640,360,0.9998193236998887
D:\vae_test_set\640x360\images\21074.jpg,D:\vae_test_set\640x360\64x64\21074.jpg,640,360,0.9998035851985394
D:\vae_test_set\640x360\images\1313.jpg,D:\vae_test_set\640x360\64x64\1313.jpg,640,360,0.9998183126887669
D:\vae_test_set\640x360\images\23597.jpg,D:\vae_test_set\640x360\64x64\23597.jpg,640,360,0.9997612005565475
D:\vae_test_set\640x360\images\19126.jpg,D:\vae_test_set\640x360\64x64\19126.jpg,640,360,0.9997754239460318
D:\vae_test_set\640x360\images\22369.jpg,D:\vae_test_set\640x360\64x64\22369.jpg,640,360,0.9998316011588795
D:\vae_test_set\640x360\images\21969.jpg,D:\vae_test_set\640x360\64x64\21969.jpg,640,360,0.9998631132758709
D:\vae_test_set\640x360\images\682.jpg,D:\vae_test_set\640x360\64x64\682.jpg,640,360,0.9998419542235578
D:\vae_test_set\640x360\images\4900.jpg,D:\vae_test_set\640x360\64x64\4900.jpg,640,360,0.9998283390476178
D:\vae_test_set\640x360\images\6606.jpg,D:\vae_test_set\640x360\64x64\6606.jpg,640,360,0.999696003641831
D:\vae_test_set\640x360\images\7550.jpg,D:\vae_test_set\640x360\64x64\7550.jpg,640,360,0.9998722703957982
D:\vae_test_set\640x360\images\26217.jpg,D:\vae_test_set\640x360\64x64\26217.jpg,640,360,0.9998177255163524
D:\vae_test_set\640x360\images\10866.jpg,D:\vae_test_set\640x360\64x64\10866.jpg,640,360,0.9997275251648826
D:\vae_test_set\640x360\images\29593.jpg,D:\vae_test_set\640x360\64x64\29593.jpg,640,360,0.9998324050468425
D:\vae_test_set\640x360\images\22491.jpg,D:\vae_test_set\640x360\64x64\22491.jpg,640,360,0.9998377371796905
D:\vae_test_set\640x360\images\29948.jpg,D:\vae_test_set\640x360\64x64\29948.jpg,640,360,0.9998205373757729
D:\vae_test_set\640x360\images\1294.jpg,D:\vae_test_set\640x360\64x64\1294.jpg,640,360,0.999840915443085
D:\vae_test_set\640x360\images\19116.jpg,D:\vae_test_set\640x360\64x64\19116.jpg,640,360,0.9998166690523751
D:\vae_test_set\640x360\images\22449.jpg,D:\vae_test_set\640x360\64x64\22449.jpg,640,360,0.999807332905904
D:\vae_test_set\640x360\images\28848.jpg,D:\vae_test_set\640x360\64x64\28848.jpg,640,360,0.9998287832657
D:\vae_test_set\640x360\images\16717.jpg,D:\vae_test_set\640x360\64x64\16717.jpg,640,360,0.9998341553373294
D:\vae_test_set\640x360\images\17835.jpg,D:\vae_test_set\640x360\64x64\17835.jpg,640,360,0.999719662554955
D:\vae_test_set\640x360\images\15592.jpg,D:\vae_test_set\640x360\64x64\15592.jpg,640,360,0.9996864034800378
D:\vae_test_set\640x360\images\29531.jpg,D:\vae_test_set\640x360\64x64\29531.jpg,640,360,0.9998383697132396
D:\vae_test_set\640x360\images\1867.jpg,D:\vae_test_set\640x360\64x64\1867.jpg,640,360,0.9998514041650493
D:\vae_test_set\640x360\images\14187.jpg,D:\vae_test_set\640x360\64x64\14187.jpg,640,360,0.9998473826967623
D:\vae_test_set\640x360\images\23763.jpg,D:\vae_test_set\640x360\64x64\23763.jpg,640,360,0.9998291035489423
D:\vae_test_set\640x360\images\15427.jpg,D:\vae_test_set\640x360\64x64\15427.jpg,640,360,0.9995916258247171
D:\vae_test_set\640x360\images\28093.jpg,D:\vae_test_set\640x360\64x64\28093.jpg,640,360,0.9997989120945086
D:\vae_test_set\640x360\images\14250.jpg,D:\vae_test_set\640x360\64x64\14250.jpg,640,360,0.9998289118415843
D:\vae_test_set\640x360\images\6175.jpg,D:\vae_test_set\640x360\64x64\6175.jpg,640,360,0.9998461447144027
D:\vae_test_set\640x360\images\15168.jpg,D:\vae_test_set\640x360\64x64\15168.jpg,640,360,0.9998292823144542
D:\vae_test_set\640x360\images\11410.jpg,D:\vae_test_set\640x360\64x64\11410.jpg,640,360,0.9997939011183535
D:\vae_test_set\640x360\images\19747.jpg,D:\vae_test_set\640x360\64x64\19747.jpg,640,360,0.9997816690108008
D:\vae_test_set\640x360\images\12598.jpg,D:\vae_test_set\640x360\64x64\12598.jpg,640,360,0.9998154072268259
D:\vae_test_set\640x360\images\3463.jpg,D:\vae_test_set\640x360\64x64\3463.jpg,640,360,0.9998419711166573
D:\vae_test_set\640x360\images\25972.jpg,D:\vae_test_set\640x360\64x64\25972.jpg,640,360,0.9998291648789428
D:\vae_test_set\640x360\images\5021.jpg,D:\vae_test_set\640x360\64x64\5021.jpg,640,360,0.9996049302284815
D:\vae_test_set\640x360\images\16923.jpg,D:\vae_test_set\640x360\64x64\16923.jpg,640,360,0.9998588229758378
D:\vae_test_set\640x360\images\15627.jpg,D:\vae_test_set\640x360\64x64\15627.jpg,640,360,0.9998489977526706
D:\vae_test_set\640x360\images\14420.jpg,D:\vae_test_set\640x360\64x64\14420.jpg,640,360,0.9997811801948405
D:\vae_test_set\640x360\images\21250.jpg,D:\vae_test_set\640x360\64x64\21250.jpg,640,360,0.9997967992005117
D:\vae_test_set\640x360\images\10145.jpg,D:\vae_test_set\640x360\64x64\10145.jpg,640,360,0.9998001755874097
D:\vae_test_set\640x360\images\12656.jpg,D:\vae_test_set\640x360\64x64\12656.jpg,640,360,0.9998395236791695
D:\vae_test_set\640x360\images\6994.jpg,D:\vae_test_set\640x360\64x64\6994.jpg,640,360,0.9998669009994664
D:\vae_test_set\640x360\images\7948.jpg,D:\vae_test_set\640x360\64x64\7948.jpg,640,360,0.9998563086544828
D:\vae_test_set\640x360\images\25501.jpg,D:\vae_test_set\640x360\64x64\25501.jpg,640,360,0.9997622399339553
D:\vae_test_set\640x360\images\2514.jpg,D:\vae_test_set\640x360\64x64\2514.jpg,640,360,0.9998118437077578
D:\vae_test_set\640x360\images\16538.jpg,D:\vae_test_set\640x360\64x64\16538.jpg,640,360,0.9998277797397459
D:\vae_test_set\640x360\images\28437.jpg,D:\vae_test_set\640x360\64x64\28437.jpg,640,360,0.9998173009767638
D:\vae_test_set\640x360\images\19253.jpg,D:\vae_test_set\640x360\64x64\19253.jpg,640,360,0.9998569219190732
D:\vae_test_set\640x360\images\3206.jpg,D:\vae_test_set\640x360\64x64\3206.jpg,640,360,0.9998302915799656
D:\vae_test_set\640x360\images\10241.jpg,D:\vae_test_set\640x360\64x64\10241.jpg,640,360,0.999816677746993
D:\vae_test_set\640x360\images\17741.jpg,D:\vae_test_set\640x360\64x64\17741.jpg,640,360,0.9998630034440449
D:\vae_test_set\640x360\images\22293.jpg,D:\vae_test_set\640x360\64x64\22293.jpg,640,360,0.9997822321146859
D:\vae_test_set\640x360\images\4231.jpg,D:\vae_test_set\640x360\64x64\4231.jpg,640,360,0.999830403281544
D:\vae_test_set\640x360\images\26000.jpg,D:\vae_test_set\640x360\64x64\26000.jpg,640,360,0.9996427196617764
D:\vae_test_set\640x360\images\7659.jpg,D:\vae_test_set\640x360\64x64\7659.jpg,640,360,0.999799989566409
D:\vae_test_set\640x360\images\19263.jpg,D:\vae_test_set\640x360\64x64\19263.jpg,640,360,0.9998066943682514
D:\vae_test_set\640x360\images\533.jpg,D:\vae_test_set\640x360\64x64\533.jpg,640,360,0.9998331581845452
D:\vae_test_set\640x360\images\8251.jpg,D:\vae_test_set\640x360\64x64\8251.jpg,640,360,0.9995547460260121
D:\vae_test_set\640x360\images\15245.jpg,D:\vae_test_set\640x360\64x64\15245.jpg,640,360,0.9997609760894678
D:\vae_test_set\640x360\images\8073.jpg,D:\vae_test_set\640x360\64x64\8073.jpg,640,360,0.9998085987532009
D:\vae_test_set\640x360\images\2250.jpg,D:\vae_test_set\640x360\64x64\2250.jpg,640,360,0.9998616561533309
D:\vae_test_set\640x360\images\11992.jpg,D:\vae_test_set\640x360\64x64\11992.jpg,640,360,0.9998214373494995
D:\vae_test_set\640x360\images\13568.jpg,D:\vae_test_set\640x360\64x64\13568.jpg,640,360,0.9998125251555026
D:\vae_test_set\640x360\images\25642.jpg,D:\vae_test_set\640x360\64x64\25642.jpg,640,360,0.9998309147931709
D:\vae_test_set\640x360\images\14810.jpg,D:\vae_test_set\640x360\64x64\14810.jpg,640,360,0.9998487791521846
D:\vae_test_set\640x360\images\10566.jpg,D:\vae_test_set\640x360\64x64\10566.jpg,640,360,0.9998235965140778
D:\vae_test_set\640x360\images\2673.jpg,D:\vae_test_set\640x360\64x64\2673.jpg,640,360,0.9997996779028726
D:\vae_test_set\640x360\images\15978.jpg,D:\vae_test_set\640x360\64x64\15978.jpg,640,360,0.9998006946397322
D:\vae_test_set\640x360\images\21889.jpg,D:\vae_test_set\640x360\64x64\21889.jpg,640,360,0.9998245113782489
D:\vae_test_set\640x360\images\29168.jpg,D:\vae_test_set\640x360\64x64\29168.jpg,640,360,0.9998476989888986
D:\vae_test_set\640x360\images\11990.jpg,D:\vae_test_set\640x360\64x64\11990.jpg,640,360,0.9998451191445958
D:\vae_test_set\640x360\images\12799.jpg,D:\vae_test_set\640x360\64x64\12799.jpg,640,360,0.9998311479170635
D:\vae_test_set\640x360\images\23055.jpg,D:\vae_test_set\640x360\64x64\23055.jpg,640,360,0.9998624930576532
D:\vae_test_set\640x360\images\21235.jpg,D:\vae_test_set\640x360\64x64\21235.jpg,640,360,0.9998412285454761
D:\vae_test_set\640x360\images\23498.jpg,D:\vae_test_set\640x360\64x64\23498.jpg,640,360,0.9998570052451954
D:\vae_test_set\640x360\images\22589.jpg,D:\vae_test_set\640x360\64x64\22589.jpg,640,360,0.9997475139819038
D:\vae_test_set\640x360\images\7543.jpg,D:\vae_test_set\640x360\64x64\7543.jpg,640,360,0.9998359630730365
D:\vae_test_set\640x360\images\4792.jpg,D:\vae_test_set\640x360\64x64\4792.jpg,640,360,0.9998335243720768
D:\vae_test_set\640x360\images\11885.jpg,D:\vae_test_set\640x360\64x64\11885.jpg,640,360,0.9998601972705911
D:\vae_test_set\640x360\images\28453.jpg,D:\vae_test_set\640x360\64x64\28453.jpg,640,360,0.9998487709982903
D:\vae_test_set\640x360\images\8813.jpg,D:\vae_test_set\640x360\64x64\8813.jpg,640,360,0.99976246846432
D:\vae_test_set\640x360\images\25485.jpg,D:\vae_test_set\640x360\64x64\25485.jpg,640,360,0.999851231821812
D:\vae_test_set\640x360\images\14886.jpg,D:\vae_test_set\640x360\64x64\14886.jpg,640,360,0.9998447588057783
D:\vae_test_set\640x360\images\19340.jpg,D:\vae_test_set\640x360\64x64\19340.jpg,640,360,0.9998561547562316
D:\vae_test_set\640x360\images\7942.jpg,D:\vae_test_set\640x360\64x64\7942.jpg,640,360,0.9998133257435792
D:\vae_test_set\640x360\images\19929.jpg,D:\vae_test_set\640x360\64x64\19929.jpg,640,360,0.9998306056088321
D:\vae_test_set\640x360\images\11943.jpg,D:\vae_test_set\640x360\64x64\11943.jpg,640,360,0.9998523233164527
D:\vae_test_set\640x360\images\8664.jpg,D:\vae_test_set\640x360\64x64\8664.jpg,640,360,0.9998204566487563
D:\vae_test_set\640x360\images\13609.jpg,D:\vae_test_set\640x360\64x64\13609.jpg,640,360,0.9998334346071804
D:\vae_test_set\640x360\images\22405.jpg,D:\vae_test_set\640x360\64x64\22405.jpg,640,360,0.999850788227675
D:\vae_test_set\640x360\images\9458.jpg,D:\vae_test_set\640x360\64x64\9458.jpg,640,360,0.9997800364237225
D:\vae_test_set\640x360\images\18606.jpg,D:\vae_test_set\640x360\64x64\18606.jpg,640,360,0.999878098586325
D:\vae_test_set\640x360\images\18815.jpg,D:\vae_test_set\640x360\64x64\18815.jpg,640,360,0.999850171954571
D:\vae_test_set\640x360\images\20447.jpg,D:\vae_test_set\640x360\64x64\20447.jpg,640,360,0.9998295883112142
D:\vae_test_set\640x360\images\21958.jpg,D:\vae_test_set\640x360\64x64\21958.jpg,640,360,0.9998296140146203
